step,i,j
777,1,2
777,1,3
778,0,2
778,1,2
778,2,2
779,1,1
779,1,2
779,1,3
780,0,2
780,1,2
780,2,2
781,1,1
781,1,2
781,1,3
782,0,2
782,1,2
782,2,2
783,1,1
783,1,2
783,1,3
784,0,2
784,1,2
784,2,2
785,1,1
785,1,2
785,1,3
786,0,2
786,1,2
786,2,2
787,1,1
787,1,2
787,1,3
788,0,2
788,1,2
788,2,2
789,1,1
789,1,2
789,1,3
790,0,2
790,1,2
790,2,2
791,1,1
791,1,2
791,1,3
792,0,2
792,1,2
792,2,2
793,1,1
793,1,2
793,1,3
794,0,2
794,1,2
794,2,2
795,1,1
795,1,2
795,1,3
796,0,2
796,1,2
796,2,2
797,1,1
797,1,2
797,1,3
798,0,2
798,1,2
798,2,2
799,1,1
799,1,2
799,1,3
800,0,2
800,1,2
800,2,2
801,1,1
801,1,2
801,1,3
802,0,2
802,1,2
802,2,2
803,1,1
803,1,2
803,1,3
804,0,2
804,1,2
804,2,2
805,1,1
805,1,2
805,1,3
806,0,2
806,1,2
806,2,2
807,1,1
807,1,2
807,1,3
808,0,2
808,1,2
808,2,2
809,1,1
809,1,2
809,1,3
810,0,2
810,1,2
810,2,2
811,1,1
811,1,2
811,1,3
812,0,2
812,1,2
812,2,2
813,1,1
813,1,2
813,1,3
814,0,2
814,1,2
814,2,2
815,1,1
815,1,2
815,1,3
816,0,2
816,1,2
816,2,2
817,1,1
817,1,2
817,1,3
818,0,2
818,1,2
818,2,2
819,1,1
819,1,2
819,1,3
820,0,2
820,1,2
820,2,2
821,1,1
821,1,2
821,1,3
822,0,2
822,1,2
822,2,2
823,1,1
823,1,2
823,1,3
824,0,2
824,1,2
824,2,2
825,1,1
825,1,2
825,1,3
826,0,2
826,1,2
826,2,2
827,1,1
827,1,2
827,1,3
828,0,2
828,1,2
828,2,2
829,1,1
829,1,2
829,1,3
830,0,2
830,1,2
830,2,2
831,1,1
831,1,2
831,1,3
832,0,2
832,1,2
832,2,2
833,1,1
833,1,2
833,1,3
834,0,2
834,1,2
834,2,2
835,1,1
835,1,2
835,1,3
836,0,2
836,1,2
836,2,2
837,1,1
837,1,2
837,1,3
838,0,2
838,1,2
838,2,2
839,1,1
839,1,2
839,1,3
840,0,2
840,1,2
840,2,2
841,1,1
841,1,2
841,1,3
842,0,2
842,1,2
842,2,2
843,1,1
843,1,2
843,1,3
844,0,2
844,1,2
844,2,2
845,1,1
845,1,2
845,1,3
846,0,2
846,1,2
846,2,2
847,1,1
847,1,2
847,1,3
848,0,2
848,1,2
848,2,2
849,1,1
849,1,2
849,1,3
850,0,2
850,1,2
850,2,2
851,1,1
851,1,2
851,1,3
852,0,2
852,1,2
852,2,2
853,1,1
853,1,2
853,1,3
854,0,2
854,1,2
854,2,2
855,1,1
855,1,2
855,1,3
856,0,2
856,1,2
856,2,2
857,1,1
857,1,2
857,1,3
858,0,2
858,1,2
858,2,2
859,1,1
859,1,2
859,1,3
860,0,2
860,1,2
860,2,2
861,1,1
861,1,2
861,1,3
862,0,2
862,1,2
862,2,2
863,1,1
863,1,2
863,1,3
864,0,2
864,1,2
864,2,2
865,1,1
865,1,2
865,1,3
866,0,2
866,1,2
866,2,2
867,1,1
867,1,2
867,1,3
868,0,2
868,1,2
868,2,2
869,1,1
869,1,2
869,1,3
870,0,2
870,1,2
870,2,2
871,1,1
871,1,2
871,1,3
872,0,2
872,1,2
872,2,2
873,1,1
873,1,2
873,1,3
874,0,2
874,1,2
874,2,2
875,1,1
875,1,2
875,1,3
876,0,2
876,1,2
876,2,2
877,1,1
877,1,2
877,1,3
878,0,2
878,1,2
878,2,2
879,1,1
879,1,2
879,1,3
880,0,2
880,1,2
880,2,2
881,1,1
881,1,2
881,1,3
882,0,2
882,1,2
882,2,2
883,1,1
883,1,2
883,1,3
884,0,2
884,1,2
884,2,2
885,1,1
885,1,2
885,1,3
886,0,2
886,1,2
886,2,2
887,1,1
887,1,2
887,1,3
888,0,2
888,1,2
888,2,2
889,1,1
889,1,2
889,1,3
890,0,2
890,1,2
890,2,2
891,1,1
891,1,2
891,1,3
892,0,2
892,1,2
892,2,2
893,1,1
893,1,2
893,1,3
894,0,2
894,1,2
894,2,2
895,1,1
895,1,2
895,1,3
896,0,2
896,1,2
896,2,2
897,1,1
897,1,2
897,1,3
898,0,2
898,1,2
898,2,2
899,1,1
899,1,2
899,1,3
900,0,2
900,1,2
900,2,2
901,1,1
901,1,2
901,1,3
902,0,2
902,1,2
902,2,2
903,1,1
903,1,2
903,1,3
904,0,2
904,1,2
904,2,2
905,1,1
905,1,2
905,1,3
906,0,2
906,1,2
906,2,2
907,1,1
907,1,2
907,1,3
908,0,2
908,1,2
908,2,2
909,1,1
909,1,2
909,1,3
910,0,2
910,1,2
910,2,2
911,1,1
911,1,2
911,1,3
912,0,2
912,1,2
912,2,2
913,1,1
913,1,2
913,1,3
914,0,2
914,1,2
914,2,2
915,1,1
915,1,2
915,1,3
916,0,2
916,1,2
916,2,2
917,1,1
917,1,2
917,1,3
918,0,2
918,1,2
918,2,2
919,1,1
919,1,2
919,1,3
920,0,2
920,1,2
920,2,2
921,1,1
921,1,2
921,1,3
922,0,2
922,1,2
922,2,2
923,1,1
923,1,2
923,1,3
924,0,2
924,1,2
924,2,2
925,1,1
925,1,2
925,1,3
926,0,2
926,1,2
926,2,2
927,1,1
927,1,2
927,1,3
928,0,2
928,1,2
928,2,2
929,1,1
929,1,2
929,1,3
930,0,2
930,1,2
930,2,2
931,1,1
931,1,2
931,1,3
932,0,2
932,1,2
932,2,2
933,1,1
933,1,2
933,1,3
934,0,2
934,1,2
934,2,2
935,1,1
935,1,2
935,1,3
936,0,2
936,1,2
936,2,2
937,1,1
937,1,2
937,1,3
938,0,2
938,1,2
938,2,2
939,1,1
939,1,2
939,1,3
940,0,2
940,1,2
940,2,2
941,1,1
941,1,2
941,1,3
942,0,2
942,1,2
942,2,2
943,1,1
943,1,2
943,1,3
944,0,2
944,1,2
944,2,2
945,1,1
945,1,2
945,1,3
946,0,2
946,1,2
946,2,2
947,1,1
947,1,2
947,1,3
948,0,2
948,1,2
948,2,2
949,1,1
949,1,2
949,1,3
950,0,2
950,1,2
950,2,2
951,1,1
951,1,2
951,1,3
952,0,2
952,1,2
952,2,2
953,1,1
953,1,2
953,1,3
954,0,2
954,1,2
954,2,2
955,1,1
955,1,2
955,1,3
956,0,2
956,1,2
956,2,2
957,1,1
957,1,2
957,1,3
958,0,2
958,1,2
958,2,2
959,1,1
959,1,2
959,1,3
960,0,2
960,1,2
960,2,2
961,1,1
961,1,2
961,1,3
962,0,2
962,1,2
962,2,2
963,1,1
963,1,2
963,1,3
964,0,2
964,1,2
964,2,2
965,1,1
965,1,2
965,1,3
966,0,2
966,1,2
966,2,2
967,1,1
967,1,2
967,1,3
968,0,2
968,1,2
968,2,2
969,1,1
969,1,2
969,1,3
970,0,2
970,1,2
970,2,2
971,1,1
971,1,2
971,1,3
972,0,2
972,1,2
972,2,2
973,1,1
973,1,2
973,1,3
974,0,2
974,1,2
974,2,2
975,1,1
975,1,2
975,1,3
976,0,2
976,1,2
976,2,2
977,1,1
977,1,2
977,1,3
978,0,2
978,1,2
978,2,2
979,1,1
979,1,2
979,1,3
980,0,2
980,1,2
980,2,2
981,1,1
981,1,2
981,1,3
982,0,2
982,1,2
982,2,2
983,1,1
983,1,2
983,1,3
984,0,2
984,1,2
984,2,2
985,1,1
985,1,2
985,1,3
986,0,2
986,1,2
986,2,2
987,1,1
987,1,2
987,1,3
988,0,2
988,1,2
988,2,2
989,1,1
989,1,2
989,1,3
990,0,2
990,1,2
990,2,2
991,1,1
991,1,2
991,1,3
992,0,2
992,1,2
992,2,2
993,1,1
993,1,2
993,1,3
994,0,2
994,1,2
994,2,2
995,1,1
995,1,2
995,1,3
996,0,2
996,1,2
996,2,2
997,1,1
997,1,2
997,1,3
998,0,2
998,1,2
998,2,2
999,1,1
999,1,2
999,1,3
1000,0,2
1000,1,2
1000,2,2
1001,1,1
1001,1,2
1001,1,3
1002,0,2
1002,1,2
1002,2,2
1003,1,1
1003,1,2
1003,1,3
1004,0,2
1004,1,2
1004,2,2
1005,1,1
1005,1,2
1005,1,3
1006,0,2
1006,1,2
1006,2,2
1007,1,1
1007,1,2
1007,1,3
1008,0,2
1008,1,2
1008,2,2
1009,1,1
1009,1,2
1009,1,3
1010,0,2
1010,1,2
1010,2,2
1011,1,1
1011,1,2
1011,1,3
1012,0,2
1012,1,2
1012,2,2
1013,1,1
1013,1,2
1013,1,3
1014,0,2
1014,1,2
1014,2,2
1015,1,1
1015,1,2
1015,1,3
1016,0,2
1016,1,2
1016,2,2
1017,1,1
1017,1,2
1017,1,3
1018,0,2
1018,1,2
1018,2,2
1019,1,1
1019,1,2
1019,1,3
1020,0,2
1020,1,2
1020,2,2
1021,1,1
1021,1,2
1021,1,3
1022,0,2
1022,1,2
1022,2,2
1023,1,1
1023,1,2
1023,1,3
1024,0,2
1024,1,2
1024,2,2
1025,1,1
1025,1,2
1025,1,3
1026,0,2
1026,1,2
1026,2,2
1027,1,1
1027,1,2
1027,1,3
1028,0,2
1028,1,2
1028,2,2
1029,1,1
1029,1,2
1029,1,3
1030,0,2
1030,1,2
1030,2,2
1031,1,1
1031,1,2
1031,1,3
1032,0,2
1032,1,2
1032,2,2
1033,1,1
1033,1,2
1033,1,3
1034,0,2
1034,1,2
1034,2,2
1035,1,1
1035,1,2
1035,1,3
1036,0,2
1036,1,2
1036,2,2
1037,1,1
1037,1,2
1037,1,3
1038,0,2
1038,1,2
1038,2,2
1039,1,1
1039,1,2
1039,1,3
1040,0,2
1040,1,2
1040,2,2
1041,1,1
1041,1,2
1041,1,3
1042,0,2
1042,1,2
1042,2,2
1043,1,1
1043,1,2
1043,1,3
1044,0,2
1044,1,2
1044,2,2
1045,1,1
1045,1,2
1045,1,3
1046,0,2
1046,1,2
1046,2,2
1047,1,1
1047,1,2
1047,1,3
1048,0,2
1048,1,2
1048,2,2
1049,1,1
1049,1,2
1049,1,3
1050,0,2
1050,1,2
1050,2,2
1051,1,1
1051,1,2
1051,1,3
1052,0,2
1052,1,2
1052,2,2
1053,1,1
1053,1,2
1053,1,3
1054,0,2
1054,1,2
1054,2,2
1055,1,1
1055,1,2
1055,1,3
1056,0,2
1056,1,2
1056,2,2
1057,1,1
1057,1,2
1057,1,3
1058,0,2
1058,1,2
1058,2,2
1059,1,1
1059,1,2
1059,1,3
1060,0,2
1060,1,2
1060,2,2
1061,1,1
1061,1,2
1061,1,3
1062,0,2
1062,1,2
1062,2,2
1063,1,1
1063,1,2
1063,1,3
1064,0,2
1064,1,2
1064,2,2
1065,1,1
1065,1,2
1065,1,3
1066,0,2
1066,1,2
1066,2,2
1067,1,1
1067,1,2
1067,1,3
1068,0,2
1068,1,2
1068,2,2
1069,1,1
1069,1,2
1069,1,3
1070,0,2
1070,1,2
1070,2,2
1071,1,1
1071,1,2
1071,1,3
1072,0,2
1072,1,2
1072,2,2
1073,1,1
1073,1,2
1073,1,3
1074,0,2
1074,1,2
1074,2,2
1075,1,1
1075,1,2
1075,1,3
1076,0,2
1076,1,2
1076,2,2
1077,1,1
1077,1,2
1077,1,3
1078,0,2
1078,1,2
1078,2,2
1079,1,1
1079,1,2
1079,1,3
1080,0,2
1080,1,2
1080,2,2
1081,1,1
1081,1,2
1081,1,3
1082,0,2
1082,1,2
1082,2,2
1083,1,1
1083,1,2
1083,1,3
1084,0,2
1084,1,2
1084,2,2
1085,1,1
1085,1,2
1085,1,3
1086,0,2
1086,1,2
1086,2,2
1087,1,1
1087,1,2
1087,1,3
1088,0,2
1088,1,2
1088,2,2
1089,1,1
1089,1,2
1089,1,3
1090,0,2
1090,1,2
1090,2,2
1091,1,1
1091,1,2
1091,1,3
1092,0,2
1092,1,2
1092,2,2
1093,1,1
1093,1,2
1093,1,3
1094,0,2
1094,1,2
1094,2,2
1095,1,1
1095,1,2
1095,1,3
1096,0,2
1096,1,2
1096,2,2
1097,1,1
1097,1,2
1097,1,3
1098,0,2
1098,1,2
1098,2,2
1099,1,1
1099,1,2
1099,1,3
1100,0,2
1100,1,2
1100,2,2
1101,1,1
1101,1,2
1101,1,3
1102,0,2
1102,1,2
1102,2,2
1103,1,1
1103,1,2
1103,1,3
1104,0,2
1104,1,2
1104,2,2
1105,1,1
1105,1,2
1105,1,3
1106,0,2
1106,1,2
1106,2,2
1107,1,1
1107,1,2
1107,1,3
1108,0,2
1108,1,2
1108,2,2
1109,1,1
1109,1,2
1109,1,3
1110,0,2
1110,1,2
1110,2,2
1111,1,1
1111,1,2
1111,1,3
1112,0,2
1112,1,2
1112,2,2
1113,1,1
1113,1,2
1113,1,3
1114,0,2
1114,1,2
1114,2,2
1115,1,1
1115,1,2
1115,1,3
1116,0,2
1116,1,2
1116,2,2
1117,1,1
1117,1,2
1117,1,3
1118,0,2
1118,1,2
1118,2,2
1119,1,1
1119,1,2
1119,1,3
1120,0,2
1120,1,2
1120,2,2
1121,1,1
1121,1,2
1121,1,3
1122,0,2
1122,1,2
1122,2,2
1123,1,1
1123,1,2
1123,1,3
1124,0,2
1124,1,2
1124,2,2
1125,1,1
1125,1,2
1125,1,3
1126,0,2
1126,1,2
1126,2,2
1127,1,1
1127,1,2
1127,1,3
1128,0,2
1128,1,2
1128,2,2
1129,1,1
1129,1,2
1129,1,3
1130,0,2
1130,1,2
1130,2,2
1131,1,1
1131,1,2
1131,1,3
1132,0,2
1132,1,2
1132,2,2
1133,1,1
1133,1,2
1133,1,3
1134,0,2
1134,1,2
1134,2,2
1135,1,1
1135,1,2
1135,1,3
1136,0,2
1136,1,2
1136,2,2
1137,1,1
1137,1,2
1137,1,3
1138,0,2
1138,1,2
1138,2,2
1139,1,1
1139,1,2
1139,1,3
1140,0,2
1140,1,2
1140,2,2
1141,1,1
1141,1,2
1141,1,3
1142,0,2
1142,1,2
1142,2,2
1143,1,1
1143,1,2
1143,1,3
1144,0,2
1144,1,2
1144,2,2
1145,1,1
1145,1,2
1145,1,3
1146,0,2
1146,1,2
1146,2,2
1147,1,1
1147,1,2
1147,1,3
1148,0,2
1148,1,2
1148,2,2
1149,1,1
1149,1,2
1149,1,3
1150,0,2
1150,1,2
1150,2,2
1151,1,1
1151,1,2
1151,1,3
1152,0,2
1152,1,2
1152,2,2
1153,1,1
1153,1,2
1153,1,3
1154,0,2
1154,1,2
1154,2,2
1155,1,1
1155,1,2
1155,1,3
1156,0,2
1156,1,2
1156,2,2
1157,1,1
1157,1,2
1157,1,3
1158,0,2
1158,1,2
1158,2,2
1159,1,1
1159,1,2
1159,1,3
1160,0,2
1160,1,2
1160,2,2
1161,1,1
1161,1,2
1161,1,3
1162,0,2
1162,1,2
1162,2,2
1163,1,1
1163,1,2
1163,1,3
1164,0,2
1164,1,2
1164,2,2
1165,1,1
1165,1,2
1165,1,3
1166,0,2
1166,1,2
1166,2,2
1167,1,1
1167,1,2
1167,1,3
1168,0,2
1168,1,2
1168,2,2
1169,1,1
1169,1,2
1169,1,3
1170,0,2
1170,1,2
1170,2,2
1171,1,1
1171,1,2
1171,1,3
1172,0,2
1172,1,2
1172,2,2
1173,1,1
1173,1,2
1173,1,3
1174,0,2
1174,1,2
1174,2,2
1175,1,1
1175,1,2
1175,1,3
1176,0,2
1176,1,2
1176,2,2
1177,1,1
1177,1,2
1177,1,3
1178,0,2
1178,1,2
1178,2,2
1179,1,1
1179,1,2
1179,1,3
1180,0,2
1180,1,2
1180,2,2
1181,1,1
1181,1,2
1181,1,3
1182,0,2
1182,1,2
1182,2,2
1183,1,1
1183,1,2
1183,1,3
1184,0,2
1184,1,2
1184,2,2
1185,1,1
1185,1,2
1185,1,3
1186,0,2
1186,1,2
1186,2,2
1187,1,1
1187,1,2
1187,1,3
1188,0,2
1188,1,2
1188,2,2
1189,1,1
1189,1,2
1189,1,3
1190,0,2
1190,1,2
1190,2,2
1191,1,1
1191,1,2
1191,1,3
1192,0,2
1192,1,2
1192,2,2
1193,1,1
1193,1,2
1193,1,3
1194,0,2
1194,1,2
1194,2,2
1195,1,1
1195,1,2
1195,1,3
1196,0,2
1196,1,2
1196,2,2
1197,1,1
1197,1,2
1197,1,3
1198,0,2
1198,1,2
1198,2,2
1199,1,1
1199,1,2
1199,1,3
1200,0,2
1200,1,2
1200,2,2
1201,1,1
1201,1,2
1201,1,3
1202,0,2
1202,1,2
1202,2,2
1203,1,1
1203,1,2
1203,1,3
1204,0,2
1204,1,2
1204,2,2
1205,1,1
1205,1,2
1205,1,3
1206,0,2
1206,1,2
1206,2,2
1207,1,1
1207,1,2
1207,1,3
1208,0,2
1208,1,2
1208,2,2
1209,1,1
1209,1,2
1209,1,3
1210,0,2
1210,1,2
1210,2,2
1211,1,1
1211,1,2
1211,1,3
1212,0,2
1212,1,2
1212,2,2
1213,1,1
1213,1,2
1213,1,3
1214,0,2
1214,1,2
1214,2,2
1215,1,1
1215,1,2
1215,1,3
1216,0,2
1216,1,2
1216,2,2
1217,1,1
1217,1,2
1217,1,3
1218,0,2
1218,1,2
1218,2,2
1219,1,1
1219,1,2
1219,1,3
1220,0,2
1220,1,2
1220,2,2
1221,1,1
1221,1,2
1221,1,3
1222,0,2
1222,1,2
1222,2,2
1223,1,1
1223,1,2
1223,1,3
1224,0,2
1224,1,2
1224,2,2
1225,1,1
1225,1,2
1225,1,3
1226,0,2
1226,1,2
1226,2,2
1227,1,1
1227,1,2
1227,1,3
1228,0,2
1228,1,2
1228,2,2
1229,1,1
1229,1,2
1229,1,3
1230,0,2
1230,1,2
1230,2,2
1231,1,1
1231,1,2
1231,1,3
1232,0,2
1232,1,2
1232,2,2
1233,1,1
1233,1,2
1233,1,3
1234,0,2
1234,1,2
1234,2,2
1235,1,1
1235,1,2
1235,1,3
1236,0,2
1236,1,2
1236,2,2
1237,1,1
1237,1,2
1237,1,3
1238,0,2
1238,1,2
1238,2,2
1239,1,1
1239,1,2
1239,1,3
1240,0,2
1240,1,2
1240,2,2
1241,1,1
1241,1,2
1241,1,3
1242,0,2
1242,1,2
1242,2,2
1243,1,1
1243,1,2
1243,1,3
1244,0,2
1244,1,2
1244,2,2
1245,1,1
1245,1,2
1245,1,3
1246,0,2
1246,1,2
1246,2,2
1247,1,1
1247,1,2
1247,1,3
1248,0,2
1248,1,2
1248,2,2
1249,1,1
1249,1,2
1249,1,3
1250,0,2
1250,1,2
1250,2,2
1251,1,1
1251,1,2
1251,1,3
1252,0,2
1252,1,2
1252,2,2
1253,1,1
1253,1,2
1253,1,3
1254,0,2
1254,1,2
1254,2,2
1255,1,1
1255,1,2
1255,1,3
1256,0,2
1256,1,2
1256,2,2
1257,1,1
1257,1,2
1257,1,3
1258,0,2
1258,1,2
1258,2,2
1259,1,1
1259,1,2
1259,1,3
1260,0,2
1260,1,2
1260,2,2
1261,1,1
1261,1,2
1261,1,3
1262,0,2
1262,1,2
1262,2,2
1263,1,1
1263,1,2
1263,1,3
1264,0,2
1264,1,2
1264,2,2
1265,1,1
1265,1,2
1265,1,3
1266,0,2
1266,1,2
1266,2,2
1267,1,1
1267,1,2
1267,1,3
1268,0,2
1268,1,2
1268,2,2
1269,1,1
1269,1,2
1269,1,3
1270,0,2
1270,1,2
1270,2,2
1271,1,1
1271,1,2
1271,1,3
1272,0,2
1272,1,2
1272,2,2
1273,1,1
1273,1,2
1273,1,3
1274,0,2
1274,1,2
1274,2,2
1275,1,1
1275,1,2
1275,1,3
1276,0,2
1276,1,2
1276,2,2
1277,1,1
1277,1,2
1277,1,3
1278,0,2
1278,1,2
1278,2,2
1279,1,1
1279,1,2
1279,1,3
1280,0,2
1280,1,2
1280,2,2
1281,1,1
1281,1,2
1281,1,3
1282,0,2
1282,1,2
1282,2,2
1283,1,1
1283,1,2
1283,1,3
1284,0,2
1284,1,2
1284,2,2
1285,1,1
1285,1,2
1285,1,3
1286,0,2
1286,1,2
1286,2,2
1287,1,1
1287,1,2
1287,1,3
1288,0,2
1288,1,2
1288,2,2
1289,1,1
1289,1,2
1289,1,3
1290,0,2
1290,1,2
1290,2,2
1291,1,1
1291,1,2
1291,1,3
1292,0,2
1292,1,2
1292,2,2
1293,1,1
1293,1,2
1293,1,3
1294,0,2
1294,1,2
1294,2,2
1295,1,1
1295,1,2
1295,1,3
1296,0,2
1296,1,2
1296,2,2
1297,1,1
1297,1,2
1297,1,3
1298,0,2
1298,1,2
1298,2,2
1299,1,1
1299,1,2
1299,1,3
1300,0,2
1300,1,2
1300,2,2
1301,1,1
1301,1,2
1301,1,3
1302,0,2
1302,1,2
1302,2,2
1303,1,1
1303,1,2
1303,1,3
1304,0,2
1304,1,2
1304,2,2
1305,1,1
1305,1,2
1305,1,3
1306,0,2
1306,1,2
1306,2,2
1307,1,1
1307,1,2
1307,1,3
1308,0,2
1308,1,2
1308,2,2
1309,1,1
1309,1,2
1309,1,3
1310,0,2
1310,1,2
1310,2,2
1311,1,1
1311,1,2
1311,1,3
1312,0,2
1312,1,2
1312,2,2
1313,1,1
1313,1,2
1313,1,3
1314,0,2
1314,1,2
1314,2,2
1315,1,1
1315,1,2
1315,1,3
1316,0,2
1316,1,2
1316,2,2
1317,1,1
1317,1,2
1317,1,3
1318,0,2
1318,1,2
1318,2,2
1319,1,1
1319,1,2
1319,1,3
1320,0,2
1320,1,2
1320,2,2
1321,1,1
1321,1,2
1321,1,3
1322,0,2
1322,1,2
1322,2,2
1323,1,1
1323,1,2
1323,1,3
1324,0,2
1324,1,2
1324,2,2
1325,1,1
1325,1,2
1325,1,3
1326,0,2
1326,1,2
1326,2,2
1327,1,1
1327,1,2
1327,1,3
1328,0,2
1328,1,2
1328,2,2
1329,1,1
1329,1,2
1329,1,3
1330,0,2
1330,1,2
1330,2,2
1331,1,1
1331,1,2
1331,1,3
1332,0,2
1332,1,2
1332,2,2
1333,1,1
1333,1,2
1333,1,3
1334,0,2
1334,1,2
1334,2,2
1335,1,1
1335,1,2
1335,1,3
1336,0,2
1336,1,2
1336,2,2
1337,1,1
1337,1,2
1337,1,3
1338,0,2
1338,1,2
1338,2,2
1339,1,1
1339,1,2
1339,1,3
1340,0,2
1340,1,2
1340,2,2
1341,1,1
1341,1,2
1341,1,3
1342,0,2
1342,1,2
1342,2,2
1343,1,1
1343,1,2
1343,1,3
1344,0,2
1344,1,2
1344,2,2
1345,1,1
1345,1,2
1345,1,3
1346,0,2
1346,1,2
1346,2,2
1347,1,1
1347,1,2
1347,1,3
1348,0,2
1348,1,2
1348,2,2
1349,1,1
1349,1,2
1349,1,3
1350,0,2
1350,1,2
1350,2,2
1351,1,1
1351,1,2
1351,1,3
1352,0,2
1352,1,2
1352,2,2
1353,1,1
1353,1,2
1353,1,3
1354,0,2
1354,1,2
1354,2,2
1355,1,1
1355,1,2
1355,1,3
1356,0,2
1356,1,2
1356,2,2
1357,1,1
1357,1,2
1357,1,3
1358,0,2
1358,1,2
1358,2,2
1359,1,1
1359,1,2
1359,1,3
1360,0,2
1360,1,2
1360,2,2
1361,1,1
1361,1,2
1361,1,3
1362,0,2
1362,1,2
1362,2,2
1363,1,1
1363,1,2
1363,1,3
1364,0,2
1364,1,2
1364,2,2
1365,1,1
1365,1,2
1365,1,3
1366,0,2
1366,1,2
1366,2,2
1367,1,1
1367,1,2
1367,1,3
1368,0,2
1368,1,2
1368,2,2
1369,1,1
1369,1,2
1369,1,3
1370,0,2
1370,1,2
1370,2,2
1371,1,1
1371,1,2
1371,1,3
1372,0,2
1372,1,2
1372,2,2
1373,1,1
1373,1,2
1373,1,3
1374,0,2
1374,1,2
1374,2,2
1375,1,1
1375,1,2
1375,1,3
1376,0,2
1376,1,2
1376,2,2
1377,1,1
1377,1,2
1377,1,3
1378,0,2
1378,1,2
1378,2,2
1379,1,1
1379,1,2
1379,1,3
1380,0,2
1380,1,2
1380,2,2
1381,1,1
1381,1,2
1381,1,3
1382,0,2
1382,1,2
1382,2,2
1383,1,1
1383,1,2
1383,1,3
1384,0,2
1384,1,2
1384,2,2
1385,1,1
1385,1,2
1385,1,3
1386,0,2
1386,1,2
1386,2,2
1387,1,1
1387,1,2
1387,1,3
1388,0,2
1388,1,2
1388,2,2
1389,1,1
1389,1,2
1389,1,3
1390,0,2
1390,1,2
1390,2,2
1391,1,1
1391,1,2
1391,1,3
1392,0,2
1392,1,2
1392,2,2
1393,1,1
1393,1,2
1393,1,3
1394,0,2
1394,1,2
1394,2,2
1395,1,1
1395,1,2
1395,1,3
1396,0,2
1396,1,2
1396,2,2
1397,1,1
1397,1,2
1397,1,3
1398,0,2
1398,1,2
1398,2,2
1399,1,1
1399,1,2
1399,1,3
1400,0,2
1400,1,2
1400,2,2
1401,1,1
1401,1,2
1401,1,3
1402,0,2
1402,1,2
1402,2,2
1403,1,1
1403,1,2
1403,1,3
1404,0,2
1404,1,2
1404,2,2
1405,1,1
1405,1,2
1405,1,3
1406,0,2
1406,1,2
1406,2,2
1407,1,1
1407,1,2
1407,1,3
1408,0,2
1408,1,2
1408,2,2
1409,1,1
1409,1,2
1409,1,3
1410,0,2
1410,1,2
1410,2,2
1411,1,1
1411,1,2
1411,1,3
1412,0,2
1412,1,2
1412,2,2
1413,1,1
1413,1,2
1413,1,3
1414,0,2
1414,1,2
1414,2,2
1415,1,1
1415,1,2
1415,1,3
1416,0,2
1416,1,2
1416,2,2
1417,1,1
1417,1,2
1417,1,3
1418,0,2
1418,1,2
1418,2,2
1419,1,1
1419,1,2
1419,1,3
1420,0,2
1420,1,2
1420,2,2
1421,1,1
1421,1,2
1421,1,3
1422,0,2
1422,1,2
1422,2,2
1423,1,1
1423,1,2
1423,1,3
1424,0,2
1424,1,2
1424,2,2
1425,1,1
1425,1,2
1425,1,3
1426,0,2
1426,1,2
1426,2,2
1427,1,1
1427,1,2
1427,1,3
1428,0,2
1428,1,2
1428,2,2
1429,1,1
1429,1,2
1429,1,3
1430,0,2
1430,1,2
1430,2,2
1431,1,1
1431,1,2
1431,1,3
1432,0,2
1432,1,2
1432,2,2
1433,1,1
1433,1,2
1433,1,3
1434,0,2
1434,1,2
1434,2,2
1435,1,1
1435,1,2
1435,1,3
1436,0,2
1436,1,2
1436,2,2
1437,1,1
1437,1,2
1437,1,3
1438,0,2
1438,1,2
1438,2,2
1439,1,1
1439,1,2
1439,1,3
1440,0,2
1440,1,2
1440,2,2
1441,1,1
1441,1,2
1441,1,3
1442,0,2
1442,1,2
1442,2,2
1443,1,1
1443,1,2
1443,1,3
1444,0,2
1444,1,2
1444,2,2
1445,1,1
1445,1,2
1445,1,3
1446,0,2
1446,1,2
1446,2,2
1447,1,1
1447,1,2
1447,1,3
1448,0,2
1448,1,2
1448,2,2
1449,1,1
1449,1,2
1449,1,3
1450,0,2
1450,1,2
1450,2,2
1451,1,1
1451,1,2
1451,1,3
1452,0,2
1452,1,2
1452,2,2
1453,1,1
1453,1,2
1453,1,3
1454,0,2
1454,1,2
1454,2,2
1455,1,1
1455,1,2
1455,1,3
1456,0,2
1456,1,2
1456,2,2
1457,1,1
1457,1,2
1457,1,3
1458,0,2
1458,1,2
1458,2,2
1459,1,1
1459,1,2
1459,1,3
1460,0,2
1460,1,2
1460,2,2
1461,1,1
1461,1,2
1461,1,3
1462,0,2
1462,1,2
1462,2,2
1463,1,1
1463,1,2
1463,1,3
1464,0,2
1464,1,2
1464,2,2
1465,1,1
1465,1,2
1465,1,3
1466,0,2
1466,1,2
1466,2,2
1467,1,1
1467,1,2
1467,1,3
1468,0,2
1468,1,2
1468,2,2
1469,1,1
1469,1,2
1469,1,3
1470,0,2
1470,1,2
1470,2,2
1471,1,1
1471,1,2
1471,1,3
1472,0,2
1472,1,2
1472,2,2
1473,1,1
1473,1,2
1473,1,3
1474,0,2
1474,1,2
1474,2,2
1475,1,1
