step,i,j
583,3,3
584,2,2
584,2,3
584,3,2
584,3,3
585,2,2
585,2,3
585,3,2
585,3,3
586,2,2
586,2,3
586,3,2
586,3,3
587,2,2
587,2,3
587,3,2
587,3,3
588,2,2
588,2,3
588,3,2
588,3,3
589,2,2
589,2,3
589,3,2
589,3,3
590,2,2
590,2,3
590,3,2
590,3,3
591,2,2
591,2,3
591,3,2
591,3,3
592,2,2
592,2,3
592,3,2
592,3,3
593,2,2
593,2,3
593,3,2
593,3,3
594,2,2
594,2,3
594,3,2
594,3,3
595,2,2
595,2,3
595,3,2
595,3,3
596,2,2
596,2,3
596,3,2
596,3,3
597,2,2
597,2,3
597,3,2
597,3,3
598,2,2
598,2,3
598,3,2
598,3,3
599,2,2
599,2,3
599,3,2
599,3,3
600,2,2
600,2,3
600,3,2
600,3,3
601,2,2
601,2,3
601,3,2
601,3,3
602,2,2
602,2,3
602,3,2
602,3,3
603,2,2
603,2,3
603,3,2
603,3,3
604,2,2
604,2,3
604,3,2
604,3,3
605,2,2
605,2,3
605,3,2
605,3,3
606,2,2
606,2,3
606,3,2
606,3,3
607,2,2
607,2,3
607,3,2
607,3,3
608,2,2
608,2,3
608,3,2
608,3,3
609,2,2
609,2,3
609,3,2
609,3,3
610,2,2
610,2,3
610,3,2
610,3,3
611,2,2
611,2,3
611,3,2
611,3,3
612,2,2
612,2,3
612,3,2
612,3,3
613,2,2
613,2,3
613,3,2
613,3,3
614,2,2
614,2,3
614,3,2
614,3,3
615,2,2
615,2,3
615,3,2
615,3,3
616,2,2
616,2,3
616,3,2
616,3,3
617,2,2
617,2,3
617,3,2
617,3,3
618,2,2
618,2,3
618,3,2
618,3,3
619,2,2
619,2,3
619,3,2
619,3,3
620,2,2
620,2,3
620,3,2
620,3,3
621,2,2
621,2,3
621,3,2
621,3,3
622,2,2
622,2,3
622,3,2
622,3,3
623,2,2
623,2,3
623,3,2
623,3,3
624,2,2
624,2,3
624,3,2
624,3,3
625,2,2
625,2,3
625,3,2
625,3,3
626,2,2
626,2,3
626,3,2
626,3,3
627,2,2
627,2,3
627,3,2
627,3,3
628,2,2
628,2,3
628,3,2
628,3,3
629,2,2
629,2,3
629,3,2
629,3,3
630,2,2
630,2,3
630,3,2
630,3,3
631,2,2
631,2,3
631,3,2
631,3,3
632,2,2
632,2,3
632,3,2
632,3,3
633,2,2
633,2,3
633,3,2
633,3,3
634,2,2
634,2,3
634,3,2
634,3,3
635,2,2
635,2,3
635,3,2
635,3,3
636,2,2
636,2,3
636,3,2
636,3,3
637,2,2
637,2,3
637,3,2
637,3,3
638,2,2
638,2,3
638,3,2
638,3,3
639,2,2
639,2,3
639,3,2
639,3,3
640,2,2
640,2,3
640,3,2
640,3,3
641,2,2
641,2,3
641,3,2
641,3,3
642,2,2
642,2,3
642,3,2
642,3,3
643,2,2
643,2,3
643,3,2
643,3,3
644,2,2
644,2,3
644,3,2
644,3,3
645,2,2
645,2,3
645,3,2
645,3,3
646,2,2
646,2,3
646,3,2
646,3,3
647,2,2
647,2,3
647,3,2
647,3,3
648,2,2
648,2,3
648,3,2
648,3,3
649,2,2
649,2,3
649,3,2
649,3,3
650,2,2
650,2,3
650,3,2
650,3,3
651,2,2
651,2,3
651,3,2
651,3,3
652,2,2
652,2,3
652,3,2
652,3,3
653,2,2
653,2,3
653,3,2
653,3,3
654,2,2
654,2,3
654,3,2
654,3,3
655,2,2
655,2,3
655,3,2
655,3,3
656,2,2
656,2,3
656,3,2
656,3,3
657,2,2
657,2,3
657,3,2
657,3,3
658,2,2
658,2,3
658,3,2
658,3,3
659,2,2
659,2,3
659,3,2
659,3,3
660,2,2
660,2,3
660,3,2
660,3,3
661,2,2
661,2,3
661,3,2
661,3,3
662,2,2
662,2,3
662,3,2
662,3,3
663,2,2
663,2,3
663,3,2
663,3,3
664,2,2
664,2,3
664,3,2
664,3,3
665,2,2
665,2,3
665,3,2
665,3,3
666,2,2
666,2,3
666,3,2
666,3,3
667,2,2
667,2,3
667,3,2
667,3,3
668,2,2
668,2,3
668,3,2
668,3,3
669,2,2
669,2,3
669,3,2
669,3,3
670,2,2
670,2,3
670,3,2
670,3,3
671,2,2
671,2,3
671,3,2
671,3,3
672,2,2
672,2,3
672,3,2
672,3,3
673,2,2
673,2,3
673,3,2
673,3,3
674,2,2
674,2,3
674,3,2
674,3,3
675,2,2
675,2,3
675,3,2
675,3,3
676,2,2
676,2,3
676,3,2
676,3,3
677,2,2
677,2,3
677,3,2
677,3,3
678,2,2
678,2,3
678,3,2
678,3,3
679,2,2
679,2,3
679,3,2
679,3,3
680,2,2
680,2,3
680,3,2
680,3,3
681,2,2
681,2,3
681,3,2
681,3,3
682,2,2
682,2,3
682,3,2
682,3,3
683,2,2
683,2,3
683,3,2
683,3,3
684,2,2
684,2,3
684,3,2
684,3,3
685,2,2
685,2,3
685,3,2
685,3,3
686,2,2
686,2,3
686,3,2
686,3,3
687,2,2
687,2,3
687,3,2
687,3,3
688,2,2
688,2,3
688,3,2
688,3,3
689,2,2
689,2,3
689,3,2
689,3,3
690,2,2
690,2,3
690,3,2
690,3,3
691,2,2
691,2,3
691,3,2
691,3,3
692,2,2
692,2,3
692,3,2
692,3,3
693,2,2
693,2,3
693,3,2
693,3,3
694,2,2
694,2,3
694,3,2
694,3,3
695,2,2
695,2,3
695,3,2
695,3,3
696,2,2
696,2,3
696,3,2
696,3,3
697,2,2
697,2,3
697,3,2
697,3,3
698,2,2
698,2,3
698,3,2
698,3,3
699,2,2
699,2,3
699,3,2
699,3,3
700,2,2
700,2,3
700,3,2
700,3,3
701,2,2
701,2,3
701,3,2
701,3,3
702,2,2
702,2,3
702,3,2
702,3,3
703,2,2
703,2,3
703,3,2
703,3,3
704,2,2
704,2,3
704,3,2
704,3,3
705,2,2
705,2,3
705,3,2
705,3,3
706,2,2
706,2,3
706,3,2
706,3,3
707,2,2
707,2,3
707,3,2
707,3,3
708,2,2
708,2,3
708,3,2
708,3,3
709,2,2
709,2,3
709,3,2
709,3,3
710,2,2
710,2,3
710,3,2
710,3,3
711,2,2
711,2,3
711,3,2
711,3,3
712,2,2
712,2,3
712,3,2
712,3,3
713,2,2
713,2,3
713,3,2
713,3,3
714,2,2
714,2,3
714,3,2
714,3,3
715,2,2
715,2,3
715,3,2
715,3,3
716,2,2
716,2,3
716,3,2
716,3,3
717,2,2
717,2,3
717,3,2
717,3,3
718,2,2
718,2,3
718,3,2
718,3,3
719,2,2
719,2,3
719,3,2
719,3,3
720,2,2
720,2,3
720,3,2
720,3,3
721,2,2
721,2,3
721,3,2
721,3,3
722,2,2
722,2,3
722,3,2
722,3,3
723,2,2
723,2,3
723,3,2
723,3,3
724,2,2
724,2,3
724,3,2
724,3,3
725,2,2
725,2,3
725,3,2
725,3,3
726,2,2
726,2,3
726,3,2
726,3,3
727,2,2
727,2,3
727,3,2
727,3,3
728,2,2
728,2,3
728,3,2
728,3,3
729,2,2
729,2,3
729,3,2
729,3,3
730,2,2
730,2,3
730,3,2
730,3,3
731,2,2
731,2,3
731,3,2
731,3,3
732,2,2
732,2,3
732,3,2
732,3,3
733,2,2
733,2,3
733,3,2
733,3,3
734,2,2
734,2,3
734,3,2
734,3,3
735,2,2
735,2,3
735,3,2
735,3,3
736,2,2
736,2,3
736,3,2
736,3,3
737,2,2
737,2,3
737,3,2
737,3,3
738,2,2
738,2,3
738,3,2
738,3,3
739,2,2
739,2,3
739,3,2
739,3,3
740,2,2
740,2,3
740,3,2
740,3,3
741,2,2
741,2,3
741,3,2
741,3,3
742,2,2
742,2,3
742,3,2
742,3,3
743,2,2
743,2,3
743,3,2
743,3,3
744,2,2
744,2,3
744,3,2
744,3,3
745,2,2
745,2,3
745,3,2
745,3,3
746,2,2
746,2,3
746,3,2
746,3,3
747,2,2
747,2,3
747,3,2
747,3,3
748,2,2
748,2,3
748,3,2
748,3,3
749,2,2
749,2,3
749,3,2
749,3,3
750,2,2
750,2,3
750,3,2
750,3,3
751,2,2
751,2,3
751,3,2
751,3,3
752,2,2
752,2,3
752,3,2
752,3,3
753,2,2
753,2,3
753,3,2
753,3,3
754,2,2
754,2,3
754,3,2
754,3,3
755,2,2
755,2,3
755,3,2
755,3,3
756,2,2
756,2,3
756,3,2
756,3,3
757,2,2
757,2,3
757,3,2
757,3,3
758,2,2
758,2,3
758,3,2
758,3,3
759,2,2
759,2,3
759,3,2
759,3,3
760,2,2
760,2,3
760,3,2
760,3,3
761,2,2
761,2,3
761,3,2
761,3,3
762,2,2
762,2,3
762,3,2
762,3,3
763,2,2
763,2,3
763,3,2
763,3,3
764,2,2
764,2,3
764,3,2
764,3,3
765,2,2
765,2,3
765,3,2
765,3,3
766,2,2
766,2,3
766,3,2
766,3,3
767,2,2
767,2,3
767,3,2
767,3,3
768,2,2
768,2,3
768,3,2
768,3,3
769,2,2
769,2,3
769,3,2
769,3,3
770,2,2
770,2,3
770,3,2
770,3,3
771,2,2
771,2,3
771,3,2
771,3,3
772,2,2
772,2,3
772,3,2
772,3,3
773,2,2
773,2,3
773,3,2
773,3,3
774,2,2
774,2,3
774,3,2
774,3,3
775,2,2
775,2,3
775,3,2
775,3,3
776,2,2
776,2,3
776,3,2
776,3,3
777,2,2
777,2,3
777,3,2
777,3,3
778,2,2
778,2,3
778,3,2
778,3,3
779,2,2
779,2,3
779,3,2
779,3,3
780,2,2
780,2,3
780,3,2
780,3,3
781,2,2
781,2,3
781,3,2
781,3,3
782,2,2
782,2,3
782,3,2
782,3,3
783,2,2
783,2,3
783,3,2
783,3,3
784,2,2
784,2,3
784,3,2
784,3,3
785,2,2
785,2,3
785,3,2
785,3,3
786,2,2
786,2,3
786,3,2
786,3,3
787,2,2
787,2,3
787,3,2
787,3,3
788,2,2
788,2,3
788,3,2
788,3,3
789,2,2
789,2,3
789,3,2
789,3,3
790,2,2
790,2,3
790,3,2
790,3,3
791,2,2
791,2,3
791,3,2
791,3,3
792,2,2
792,2,3
792,3,2
792,3,3
793,2,2
793,2,3
793,3,2
793,3,3
794,2,2
794,2,3
794,3,2
794,3,3
795,2,2
795,2,3
795,3,2
795,3,3
796,2,2
796,2,3
796,3,2
796,3,3
797,2,2
797,2,3
797,3,2
797,3,3
798,2,2
798,2,3
798,3,2
798,3,3
799,2,2
799,2,3
799,3,2
799,3,3
800,2,2
800,2,3
800,3,2
800,3,3
801,2,2
801,2,3
801,3,2
801,3,3
802,2,2
802,2,3
802,3,2
802,3,3
803,2,2
803,2,3
803,3,2
803,3,3
804,2,2
804,2,3
804,3,2
804,3,3
805,2,2
805,2,3
805,3,2
805,3,3
806,2,2
806,2,3
806,3,2
806,3,3
807,2,2
807,2,3
807,3,2
807,3,3
808,2,2
808,2,3
808,3,2
808,3,3
809,2,2
809,2,3
809,3,2
809,3,3
810,2,2
810,2,3
810,3,2
810,3,3
811,2,2
811,2,3
811,3,2
811,3,3
812,2,2
812,2,3
812,3,2
812,3,3
813,2,2
813,2,3
813,3,2
813,3,3
814,2,2
814,2,3
814,3,2
814,3,3
815,2,2
815,2,3
815,3,2
815,3,3
816,2,2
816,2,3
816,3,2
816,3,3
817,2,2
817,2,3
817,3,2
817,3,3
818,2,2
818,2,3
818,3,2
818,3,3
819,2,2
819,2,3
819,3,2
819,3,3
820,2,2
820,2,3
820,3,2
820,3,3
821,2,2
821,2,3
821,3,2
821,3,3
822,2,2
822,2,3
822,3,2
822,3,3
823,2,2
823,2,3
823,3,2
823,3,3
824,2,2
824,2,3
824,3,2
824,3,3
825,2,2
825,2,3
825,3,2
825,3,3
826,2,2
826,2,3
826,3,2
826,3,3
827,2,2
827,2,3
827,3,2
827,3,3
828,2,2
828,2,3
828,3,2
828,3,3
829,2,2
829,2,3
829,3,2
829,3,3
830,2,2
830,2,3
830,3,2
830,3,3
831,2,2
831,2,3
831,3,2
831,3,3
832,2,2
832,2,3
832,3,2
832,3,3
833,2,2
833,2,3
833,3,2
833,3,3
834,2,2
834,2,3
834,3,2
834,3,3
835,2,2
835,2,3
835,3,2
835,3,3
836,2,2
836,2,3
836,3,2
836,3,3
837,2,2
837,2,3
837,3,2
837,3,3
838,2,2
838,2,3
838,3,2
838,3,3
839,2,2
839,2,3
839,3,2
839,3,3
840,2,2
840,2,3
840,3,2
840,3,3
841,2,2
841,2,3
841,3,2
841,3,3
842,2,2
842,2,3
842,3,2
842,3,3
843,2,2
843,2,3
843,3,2
843,3,3
844,2,2
844,2,3
844,3,2
844,3,3
845,2,2
845,2,3
845,3,2
845,3,3
846,2,2
846,2,3
846,3,2
846,3,3
847,2,2
847,2,3
847,3,2
847,3,3
848,2,2
848,2,3
848,3,2
848,3,3
849,2,2
849,2,3
849,3,2
849,3,3
850,2,2
850,2,3
850,3,2
850,3,3
851,2,2
851,2,3
851,3,2
851,3,3
852,2,2
852,2,3
852,3,2
852,3,3
853,2,2
853,2,3
853,3,2
853,3,3
854,2,2
854,2,3
854,3,2
854,3,3
855,2,2
855,2,3
855,3,2
855,3,3
856,2,2
856,2,3
856,3,2
856,3,3
857,2,2
857,2,3
857,3,2
857,3,3
858,2,2
858,2,3
858,3,2
858,3,3
859,2,2
859,2,3
859,3,2
859,3,3
860,2,2
860,2,3
860,3,2
860,3,3
861,2,2
861,2,3
861,3,2
861,3,3
862,2,2
862,2,3
862,3,2
862,3,3
863,2,2
863,2,3
863,3,2
863,3,3
864,2,2
864,2,3
864,3,2
864,3,3
865,2,2
865,2,3
865,3,2
865,3,3
866,2,2
866,2,3
866,3,2
866,3,3
867,2,2
867,2,3
867,3,2
867,3,3
868,2,2
868,2,3
868,3,2
868,3,3
869,2,2
869,2,3
869,3,2
869,3,3
870,2,2
870,2,3
870,3,2
870,3,3
871,2,2
871,2,3
871,3,2
871,3,3
872,2,2
872,2,3
872,3,2
872,3,3
873,2,2
873,2,3
873,3,2
873,3,3
874,2,2
874,2,3
874,3,2
874,3,3
875,2,2
875,2,3
875,3,2
875,3,3
876,2,2
876,2,3
876,3,2
876,3,3
877,2,2
877,2,3
877,3,2
877,3,3
878,2,2
878,2,3
878,3,2
878,3,3
879,2,2
879,2,3
879,3,2
879,3,3
880,2,2
880,2,3
880,3,2
880,3,3
881,2,2
881,2,3
881,3,2
881,3,3
882,2,2
882,2,3
882,3,2
882,3,3
883,2,2
883,2,3
883,3,2
883,3,3
884,2,2
884,2,3
884,3,2
884,3,3
885,2,2
885,2,3
885,3,2
885,3,3
886,2,2
886,2,3
886,3,2
886,3,3
887,2,2
887,2,3
887,3,2
887,3,3
888,2,2
888,2,3
888,3,2
888,3,3
889,2,2
889,2,3
889,3,2
889,3,3
890,2,2
890,2,3
890,3,2
890,3,3
891,2,2
891,2,3
891,3,2
891,3,3
892,2,2
892,2,3
892,3,2
892,3,3
893,2,2
893,2,3
893,3,2
893,3,3
894,2,2
894,2,3
894,3,2
894,3,3
895,2,2
895,2,3
895,3,2
895,3,3
896,2,2
896,2,3
896,3,2
896,3,3
897,2,2
897,2,3
897,3,2
897,3,3
898,2,2
898,2,3
898,3,2
898,3,3
899,2,2
899,2,3
899,3,2
899,3,3
900,2,2
900,2,3
900,3,2
900,3,3
901,2,2
901,2,3
901,3,2
901,3,3
902,2,2
902,2,3
902,3,2
902,3,3
903,2,2
903,2,3
903,3,2
903,3,3
904,2,2
904,2,3
904,3,2
904,3,3
905,2,2
905,2,3
905,3,2
905,3,3
906,2,2
906,2,3
906,3,2
906,3,3
907,2,2
907,2,3
907,3,2
907,3,3
908,2,2
908,2,3
908,3,2
908,3,3
909,2,2
909,2,3
909,3,2
909,3,3
910,2,2
910,2,3
910,3,2
910,3,3
911,2,2
911,2,3
911,3,2
911,3,3
912,2,2
912,2,3
912,3,2
912,3,3
913,2,2
913,2,3
913,3,2
913,3,3
914,2,2
914,2,3
914,3,2
914,3,3
915,2,2
915,2,3
915,3,2
915,3,3
916,2,2
916,2,3
916,3,2
916,3,3
917,2,2
917,2,3
917,3,2
917,3,3
918,2,2
918,2,3
918,3,2
918,3,3
919,2,2
919,2,3
919,3,2
919,3,3
920,2,2
920,2,3
920,3,2
920,3,3
921,2,2
921,2,3
921,3,2
921,3,3
922,2,2
922,2,3
922,3,2
922,3,3
923,2,2
923,2,3
923,3,2
923,3,3
924,2,2
924,2,3
924,3,2
924,3,3
925,2,2
925,2,3
925,3,2
925,3,3
926,2,2
926,2,3
926,3,2
926,3,3
927,2,2
927,2,3
927,3,2
927,3,3
928,2,2
928,2,3
928,3,2
928,3,3
929,2,2
929,2,3
929,3,2
929,3,3
930,2,2
930,2,3
930,3,2
930,3,3
931,2,2
931,2,3
931,3,2
931,3,3
932,2,2
932,2,3
932,3,2
932,3,3
933,2,2
933,2,3
933,3,2
933,3,3
934,2,2
934,2,3
934,3,2
934,3,3
935,2,2
935,2,3
935,3,2
935,3,3
936,2,2
936,2,3
936,3,2
936,3,3
937,2,2
937,2,3
937,3,2
937,3,3
938,2,2
938,2,3
938,3,2
938,3,3
939,2,2
939,2,3
939,3,2
939,3,3
940,2,2
940,2,3
940,3,2
940,3,3
941,2,2
941,2,3
941,3,2
941,3,3
942,2,2
942,2,3
942,3,2
942,3,3
943,2,2
943,2,3
943,3,2
943,3,3
944,2,2
944,2,3
944,3,2
944,3,3
945,2,2
945,2,3
945,3,2
945,3,3
946,2,2
946,2,3
946,3,2
946,3,3
947,2,2
947,2,3
947,3,2
947,3,3
948,2,2
948,2,3
948,3,2
948,3,3
949,2,2
949,2,3
949,3,2
949,3,3
950,2,2
950,2,3
950,3,2
950,3,3
951,2,2
951,2,3
951,3,2
951,3,3
952,2,2
952,2,3
952,3,2
952,3,3
953,2,2
953,2,3
953,3,2
953,3,3
954,2,2
954,2,3
954,3,2
954,3,3
955,2,2
955,2,3
955,3,2
955,3,3
956,2,2
956,2,3
956,3,2
956,3,3
957,2,2
957,2,3
957,3,2
957,3,3
958,2,2
958,2,3
958,3,2
958,3,3
959,2,2
959,2,3
959,3,2
959,3,3
960,2,2
960,2,3
960,3,2
960,3,3
961,2,2
961,2,3
961,3,2
961,3,3
962,2,2
962,2,3
962,3,2
962,3,3
963,2,2
963,2,3
963,3,2
963,3,3
964,2,2
964,2,3
964,3,2
964,3,3
965,2,2
965,2,3
965,3,2
965,3,3
966,2,2
966,2,3
966,3,2
966,3,3
967,2,2
967,2,3
967,3,2
967,3,3
968,2,2
968,2,3
968,3,2
968,3,3
969,2,2
969,2,3
969,3,2
969,3,3
970,2,2
970,2,3
970,3,2
970,3,3
971,2,2
971,2,3
971,3,2
971,3,3
972,2,2
972,2,3
972,3,2
972,3,3
973,2,2
973,2,3
973,3,2
973,3,3
974,2,2
974,2,3
974,3,2
974,3,3
975,2,2
975,2,3
975,3,2
975,3,3
976,2,2
976,2,3
976,3,2
976,3,3
977,2,2
977,2,3
977,3,2
977,3,3
978,2,2
978,2,3
978,3,2
978,3,3
979,2,2
979,2,3
979,3,2
979,3,3
980,2,2
980,2,3
980,3,2
980,3,3
981,2,2
981,2,3
981,3,2
981,3,3
982,2,2
982,2,3
982,3,2
982,3,3
983,2,2
983,2,3
983,3,2
983,3,3
984,2,2
984,2,3
984,3,2
984,3,3
985,2,2
985,2,3
985,3,2
985,3,3
986,2,2
986,2,3
986,3,2
986,3,3
987,2,2
987,2,3
987,3,2
987,3,3
988,2,2
988,2,3
988,3,2
988,3,3
989,2,2
989,2,3
989,3,2
989,3,3
990,2,2
990,2,3
990,3,2
990,3,3
991,2,2
991,2,3
991,3,2
991,3,3
992,2,2
992,2,3
992,3,2
992,3,3
993,2,2
993,2,3
993,3,2
993,3,3
994,2,2
994,2,3
994,3,2
994,3,3
995,2,2
995,2,3
995,3,2
995,3,3
996,2,2
996,2,3
996,3,2
996,3,3
997,2,2
997,2,3
997,3,2
997,3,3
998,2,2
998,2,3
998,3,2
998,3,3
999,2,2
999,2,3
999,3,2
999,3,3
1000,2,2
1000,2,3
1000,3,2
1000,3,3
1001,2,2
1001,2,3
1001,3,2
1001,3,3
1002,2,2
1002,2,3
1002,3,2
1002,3,3
1003,2,2
1003,2,3
1003,3,2
1003,3,3
1004,2,2
1004,2,3
1004,3,2
1004,3,3
1005,2,2
1005,2,3
1005,3,2
1005,3,3
1006,2,2
1006,2,3
1006,3,2
1006,3,3
1007,2,2
1007,2,3
1007,3,2
1007,3,3
1008,2,2
1008,2,3
1008,3,2
1008,3,3
1009,2,2
1009,2,3
1009,3,2
1009,3,3
1010,2,2
1010,2,3
1010,3,2
1010,3,3
1011,2,2
1011,2,3
1011,3,2
1011,3,3
1012,2,2
1012,2,3
1012,3,2
1012,3,3
1013,2,2
1013,2,3
1013,3,2
1013,3,3
1014,2,2
1014,2,3
1014,3,2
1014,3,3
1015,2,2
1015,2,3
1015,3,2
1015,3,3
1016,2,2
1016,2,3
1016,3,2
1016,3,3
1017,2,2
1017,2,3
1017,3,2
1017,3,3
1018,2,2
1018,2,3
1018,3,2
1018,3,3
1019,2,2
1019,2,3
1019,3,2
1019,3,3
1020,2,2
1020,2,3
1020,3,2
1020,3,3
1021,2,2
1021,2,3
1021,3,2
1021,3,3
1022,2,2
1022,2,3
1022,3,2
1022,3,3
1023,2,2
1023,2,3
1023,3,2
1023,3,3
1024,2,2
1024,2,3
1024,3,2
1024,3,3
1025,2,2
1025,2,3
1025,3,2
1025,3,3
1026,2,2
1026,2,3
1026,3,2
1026,3,3
1027,2,2
1027,2,3
1027,3,2
1027,3,3
1028,2,2
1028,2,3
1028,3,2
1028,3,3
1029,2,2
1029,2,3
1029,3,2
1029,3,3
1030,2,2
1030,2,3
1030,3,2
1030,3,3
1031,2,2
1031,2,3
1031,3,2
1031,3,3
1032,2,2
1032,2,3
1032,3,2
1032,3,3
1033,2,2
1033,2,3
1033,3,2
1033,3,3
1034,2,2
1034,2,3
1034,3,2
1034,3,3
1035,2,2
1035,2,3
1035,3,2
1035,3,3
1036,2,2
1036,2,3
1036,3,2
1036,3,3
1037,2,2
1037,2,3
1037,3,2
1037,3,3
1038,2,2
1038,2,3
1038,3,2
1038,3,3
1039,2,2
1039,2,3
1039,3,2
1039,3,3
1040,2,2
1040,2,3
1040,3,2
1040,3,3
1041,2,2
1041,2,3
1041,3,2
1041,3,3
1042,2,2
1042,2,3
1042,3,2
1042,3,3
1043,2,2
1043,2,3
1043,3,2
1043,3,3
1044,2,2
1044,2,3
1044,3,2
1044,3,3
1045,2,2
1045,2,3
1045,3,2
1045,3,3
1046,2,2
1046,2,3
1046,3,2
1046,3,3
1047,2,2
1047,2,3
1047,3,2
1047,3,3
1048,2,2
1048,2,3
1048,3,2
1048,3,3
1049,2,2
1049,2,3
1049,3,2
1049,3,3
1050,2,2
1050,2,3
1050,3,2
1050,3,3
1051,2,2
1051,2,3
1051,3,2
1051,3,3
1052,2,2
1052,2,3
1052,3,2
1052,3,3
1053,2,2
1053,2,3
1053,3,2
1053,3,3
1054,2,2
1054,2,3
1054,3,2
1054,3,3
1055,2,2
1055,2,3
1055,3,2
1055,3,3
1056,2,2
1056,2,3
1056,3,2
1056,3,3
1057,2,2
1057,2,3
1057,3,2
1057,3,3
1058,2,2
1058,2,3
1058,3,2
1058,3,3
1059,2,2
1059,2,3
1059,3,2
1059,3,3
1060,2,2
1060,2,3
1060,3,2
1060,3,3
1061,2,2
1061,2,3
1061,3,2
1061,3,3
1062,2,2
1062,2,3
1062,3,2
1062,3,3
1063,2,2
1063,2,3
1063,3,2
1063,3,3
1064,2,2
1064,2,3
1064,3,2
1064,3,3
1065,2,2
1065,2,3
1065,3,2
1065,3,3
1066,2,2
1066,2,3
1066,3,2
1066,3,3
1067,2,2
1067,2,3
1067,3,2
1067,3,3
1068,2,2
1068,2,3
1068,3,2
1068,3,3
1069,2,2
1069,2,3
1069,3,2
1069,3,3
1070,2,2
1070,2,3
1070,3,2
1070,3,3
1071,2,2
1071,2,3
1071,3,2
1071,3,3
1072,2,2
1072,2,3
1072,3,2
1072,3,3
1073,2,2
1073,2,3
1073,3,2
1073,3,3
1074,2,2
1074,2,3
1074,3,2
1074,3,3
1075,2,2
1075,2,3
1075,3,2
1075,3,3
1076,2,2
1076,2,3
1076,3,2
1076,3,3
1077,2,2
1077,2,3
1077,3,2
1077,3,3
1078,2,2
1078,2,3
1078,3,2
1078,3,3
1079,2,2
1079,2,3
1079,3,2
1079,3,3
1080,2,2
1080,2,3
1080,3,2
1080,3,3
1081,2,2
1081,2,3
1081,3,2
1081,3,3
1082,2,2
1082,2,3
1082,3,2
1082,3,3
1083,2,2
1083,2,3
1083,3,2
1083,3,3
1084,2,2
1084,2,3
1084,3,2
1084,3,3
1085,2,2
1085,2,3
1085,3,2
1085,3,3
1086,2,2
1086,2,3
1086,3,2
1086,3,3
1087,2,2
1087,2,3
1087,3,2
1087,3,3
1088,2,2
1088,2,3
1088,3,2
1088,3,3
1089,2,2
1089,2,3
1089,3,2
1089,3,3
1090,2,2
1090,2,3
1090,3,2
1090,3,3
1091,2,2
1091,2,3
1091,3,2
1091,3,3
1092,2,2
1092,2,3
1092,3,2
1092,3,3
1093,2,2
1093,2,3
1093,3,2
1093,3,3
1094,2,2
1094,2,3
1094,3,2
1094,3,3
1095,2,2
1095,2,3
1095,3,2
1095,3,3
1096,2,2
1096,2,3
1096,3,2
1096,3,3
1097,2,2
1097,2,3
1097,3,2
1097,3,3
1098,2,2
1098,2,3
1098,3,2
1098,3,3
1099,2,2
1099,2,3
1099,3,2
1099,3,3
1100,2,2
1100,2,3
1100,3,2
1100,3,3
1101,2,2
1101,2,3
1101,3,2
1101,3,3
1102,2,2
1102,2,3
1102,3,2
1102,3,3
1103,2,2
1103,2,3
1103,3,2
1103,3,3
1104,2,2
1104,2,3
1104,3,2
1104,3,3
1105,2,2
1105,2,3
1105,3,2
1105,3,3
1106,2,2
1106,2,3
1106,3,2
1106,3,3
1107,2,2
1107,2,3
1107,3,2
1107,3,3
1108,2,2
1108,2,3
1108,3,2
1108,3,3
1109,2,2
1109,2,3
1109,3,2
1109,3,3
1110,2,2
1110,2,3
1110,3,2
1110,3,3
1111,2,2
1111,2,3
1111,3,2
1111,3,3
1112,2,2
1112,2,3
1112,3,2
1112,3,3
1113,2,2
1113,2,3
1113,3,2
1113,3,3
1114,2,2
1114,2,3
1114,3,2
1114,3,3
1115,2,2
1115,2,3
1115,3,2
1115,3,3
1116,2,2
1116,2,3
1116,3,2
1116,3,3
1117,2,2
1117,2,3
1117,3,2
1117,3,3
1118,2,2
1118,2,3
1118,3,2
1118,3,3
1119,2,2
1119,2,3
1119,3,2
1119,3,3
1120,2,2
1120,2,3
1120,3,2
1120,3,3
1121,2,2
1121,2,3
1121,3,2
1121,3,3
1122,2,2
1122,2,3
1122,3,2
1122,3,3
1123,2,2
1123,2,3
1123,3,2
1123,3,3
1124,2,2
1124,2,3
1124,3,2
1124,3,3
1125,2,2
1125,2,3
1125,3,2
1125,3,3
1126,2,2
1126,2,3
1126,3,2
1126,3,3
1127,2,2
1127,2,3
1127,3,2
1127,3,3
1128,2,2
1128,2,3
1128,3,2
1128,3,3
1129,2,2
1129,2,3
1129,3,2
1129,3,3
1130,2,2
1130,2,3
1130,3,2
1130,3,3
1131,2,2
1131,2,3
1131,3,2
1131,3,3
1132,2,2
1132,2,3
1132,3,2
1132,3,3
1133,2,2
1133,2,3
1133,3,2
1133,3,3
1134,2,2
1134,2,3
1134,3,2
1134,3,3
1135,2,2
1135,2,3
1135,3,2
1135,3,3
1136,2,2
1136,2,3
1136,3,2
1136,3,3
1137,2,2
1137,2,3
1137,3,2
1137,3,3
1138,2,2
1138,2,3
1138,3,2
1138,3,3
1139,2,2
1139,2,3
1139,3,2
1139,3,3
1140,2,2
1140,2,3
1140,3,2
1140,3,3
1141,2,2
1141,2,3
1141,3,2
1141,3,3
1142,2,2
1142,2,3
1142,3,2
1142,3,3
