step,i,j
10,3,4
10,3,6
10,4,1
10,4,4
10,4,6
10,4,9
10,5,0
10,5,2
10,5,3
10,5,4
10,5,6
10,5,8
10,5,10
10,6,1
10,6,4
10,6,6
10,6,9
10,7,2
10,7,3
10,7,4
10,7,6
10,8,5
10,9,4
10,10,4
10,10,5
11,0,4
11,0,5
11,1,4
11,2,5
11,3,2
11,3,3
11,3,4
11,3,6
11,4,1
11,4,6
11,4,9
11,5,0
11,5,2
11,5,4
11,5,6
11,5,8
11,5,10
11,6,1
11,6,6
11,6,9
11,7,2
11,7,3
11,7,4
11,7,6
11,8,5
11,9,4
11,10,4
11,10,5
12,0,4
12,0,5
12,1,4
12,2,5
12,3,2
12,3,3
12,3,4
12,3,6
12,4,1
12,4,4
12,4,6
12,4,9
12,5,0
12,5,2
12,5,6
12,5,8
12,5,10
12,6,1
12,6,4
12,6,6
12,6,9
12,7,2
12,7,3
12,7,4
12,7,6
12,8,5
12,9,4
12,10,4
12,10,5
13,0,4
13,0,5
13,1,4
13,2,5
13,3,2
13,3,3
13,3,4
13,3,6
13,4,1
13,4,4
13,4,6
13,4,9
13,5,0
13,5,2
13,5,3
13,5,6
13,5,8
13,5,10
13,6,1
13,6,4
13,6,6
13,6,9
13,7,2
13,7,3
13,7,4
13,7,6
13,8,5
13,9,4
13,10,4
13,10,5
14,0,4
14,0,5
14,1,4
14,2,5
14,3,2
14,3,3
14,3,4
14,3,6
14,4,1
14,4,4
14,4,6
14,4,9
14,5,0
14,5,2
14,5,3
14,5,4
14,5,6
14,5,8
14,5,10
14,6,1
14,6,4
14,6,6
14,6,9
14,7,2
14,7,3
14,7,4
14,7,6
14,8,5
14,9,4
14,10,4
14,10,5
15,0,4
15,0,5
15,1,4
15,2,5
15,3,2
15,3,3
15,3,4
15,3,6
15,4,1
15,4,6
15,4,9
15,5,0
15,5,2
15,5,4
15,5,6
15,5,8
15,5,10
15,6,1
15,6,6
15,6,9
15,7,2
15,7,3
15,7,4
15,7,6
15,8,5
15,9,4
15,10,4
15,10,5
16,0,4
16,0,5
16,1,4
16,2,5
16,3,2
16,3,3
16,3,4
16,3,6
16,4,1
16,4,4
16,4,6
16,4,9
16,5,0
16,5,2
16,5,6
16,5,8
16,5,10
16,6,1
16,6,4
16,6,6
16,6,9
16,7,2
16,7,3
16,7,4
16,7,6
16,8,5
16,9,4
16,10,4
16,10,5
17,0,4
17,0,5
17,1,4
17,2,5
17,3,2
17,3,3
17,3,4
17,3,6
17,4,1
17,4,4
17,4,6
17,4,9
17,5,0
17,5,2
17,5,3
17,5,6
17,5,8
17,5,10
17,6,1
17,6,4
17,6,6
17,6,9
17,7,2
17,7,3
17,7,4
17,7,6
17,8,5
17,9,4
17,10,4
17,10,5
18,0,4
18,0,5
18,1,4
18,2,5
18,3,2
18,3,3
18,3,4
18,3,6
18,4,1
18,4,4
18,4,6
18,4,9
18,5,0
18,5,2
18,5,3
18,5,4
18,5,6
18,5,8
18,5,10
18,6,1
18,6,4
18,6,6
18,6,9
18,7,2
18,7,3
18,7,4
18,7,6
18,8,5
18,9,4
18,10,4
18,10,5
19,0,4
19,0,5
19,1,4
19,2,5
19,3,2
19,3,3
19,3,4
19,3,6
19,4,1
19,4,6
19,4,9
19,5,0
19,5,2
19,5,4
19,5,6
19,5,8
19,5,10
19,6,1
19,6,6
19,6,9
19,7,2
19,7,3
19,7,4
19,7,6
19,8,5
19,9,4
19,10,4
19,10,5
20,0,4
20,0,5
20,1,4
20,2,5
20,3,2
20,3,3
20,3,4
20,3,6
20,4,1
20,4,4
20,4,6
20,4,9
20,5,0
20,5,2
20,5,6
20,5,8
20,5,10
20,6,1
20,6,4
20,6,6
20,6,9
20,7,2
20,7,3
20,7,4
20,7,6
20,8,5
20,9,4
20,10,4
20,10,5
21,0,4
21,0,5
21,1,4
21,2,5
21,3,2
21,3,3
21,3,4
21,3,6
21,4,1
21,4,4
21,4,6
21,4,9
21,5,0
21,5,2
21,5,3
21,5,6
21,5,8
21,5,10
21,6,1
21,6,4
21,6,6
21,6,9
21,7,2
21,7,3
21,7,4
21,7,6
21,8,5
21,9,4
21,10,4
21,10,5
22,0,4
22,0,5
22,1,4
22,2,5
22,3,2
22,3,3
22,3,4
22,3,6
22,4,1
22,4,4
22,4,6
22,4,9
22,5,0
22,5,2
22,5,3
22,5,4
22,5,6
22,5,8
22,5,10
22,6,1
22,6,4
22,6,6
22,6,9
22,7,2
22,7,3
22,7,4
22,7,6
22,8,5
22,9,4
22,10,4
22,10,5
23,0,4
23,0,5
23,1,4
23,2,5
23,3,2
23,3,3
23,3,4
23,3,6
23,4,1
23,4,6
23,4,9
23,5,0
23,5,2
23,5,4
23,5,6
23,5,8
23,5,10
23,6,1
23,6,6
23,6,9
23,7,2
23,7,3
23,7,4
23,7,6
23,8,5
23,9,4
23,10,4
23,10,5
24,0,4
24,0,5
24,1,4
24,2,5
24,3,2
24,3,3
24,3,4
24,3,6
24,4,1
24,4,4
24,4,6
24,4,9
24,5,0
24,5,2
24,5,6
24,5,8
24,5,10
24,6,1
24,6,4
24,6,6
24,6,9
24,7,2
24,7,3
24,7,4
24,7,6
24,8,5
24,9,4
24,10,4
24,10,5
25,0,4
25,0,5
25,1,4
25,2,5
25,3,2
25,3,3
25,3,4
25,3,6
25,4,1
25,4,4
25,4,6
25,4,9
25,5,0
25,5,2
25,5,3
25,5,6
25,5,8
25,5,10
25,6,1
25,6,4
25,6,6
25,6,9
25,7,2
25,7,3
25,7,4
25,7,6
25,8,5
25,9,4
25,10,4
25,10,5
26,0,4
26,0,5
26,1,4
26,2,5
26,3,2
26,3,3
26,3,4
26,3,6
26,4,1
26,4,4
26,4,6
26,4,9
26,5,0
26,5,2
26,5,3
26,5,4
26,5,6
26,5,8
26,5,10
26,6,1
26,6,4
26,6,6
26,6,9
26,7,2
26,7,3
26,7,4
26,7,6
26,8,5
26,9,4
26,10,4
26,10,5
27,0,4
27,0,5
27,1,4
27,2,5
27,3,2
27,3,3
27,3,4
27,3,6
27,4,1
27,4,6
27,4,9
27,5,0
27,5,2
27,5,4
27,5,6
27,5,8
27,5,10
27,6,1
27,6,6
27,6,9
27,7,2
27,7,3
27,7,4
27,7,6
27,8,5
27,9,4
27,10,4
27,10,5
28,0,4
28,0,5
28,1,4
28,2,5
28,3,2
28,3,3
28,3,4
28,3,6
28,4,1
28,4,4
28,4,6
28,4,9
28,5,0
28,5,2
28,5,6
28,5,8
28,5,10
28,6,1
28,6,4
28,6,6
28,6,9
28,7,2
28,7,3
28,7,4
28,7,6
28,8,5
28,9,4
28,10,4
28,10,5
29,0,4
29,0,5
29,1,4
29,2,5
29,3,2
29,3,3
29,3,4
29,3,6
29,4,1
29,4,4
29,4,6
29,4,9
29,5,0
29,5,2
29,5,3
29,5,6
29,5,8
29,5,10
29,6,1
29,6,4
29,6,6
29,6,9
29,7,2
29,7,3
29,7,4
29,7,6
29,8,5
29,9,4
29,10,4
29,10,5
30,0,4
30,0,5
30,1,4
30,2,5
30,3,2
30,3,3
30,3,4
30,3,6
30,4,1
30,4,4
30,4,6
30,4,9
30,5,0
30,5,2
30,5,3
30,5,4
30,5,6
30,5,8
30,5,10
30,6,1
30,6,4
30,6,6
30,6,9
30,7,2
30,7,3
30,7,4
30,7,6
30,8,5
30,9,4
30,10,4
30,10,5
31,0,4
31,0,5
31,1,4
31,2,5
31,3,2
31,3,3
31,3,4
31,3,6
31,4,1
31,4,6
31,4,9
31,5,0
31,5,2
31,5,4
31,5,6
31,5,8
31,5,10
31,6,1
31,6,6
31,6,9
31,7,2
31,7,3
31,7,4
31,7,6
31,8,5
31,9,4
31,10,4
31,10,5
32,0,4
32,0,5
32,1,4
32,2,5
32,3,2
32,3,3
32,3,4
32,3,6
32,4,1
32,4,4
32,4,6
32,4,9
32,5,0
32,5,2
32,5,6
32,5,8
32,5,10
32,6,1
32,6,4
32,6,6
32,6,9
32,7,2
32,7,3
32,7,4
32,7,6
32,8,5
32,9,4
32,10,4
32,10,5
33,0,4
33,0,5
33,1,4
33,2,5
33,3,2
33,3,3
33,3,4
33,3,6
33,4,1
33,4,4
33,4,6
33,4,9
33,5,0
33,5,2
33,5,3
33,5,6
33,5,8
33,5,10
33,6,1
33,6,4
33,6,6
33,6,9
33,7,2
33,7,3
33,7,4
33,7,6
33,8,5
33,9,4
33,10,4
33,10,5
34,0,4
34,0,5
34,1,4
34,2,5
34,3,2
34,3,3
34,3,4
34,3,6
34,4,1
34,4,4
34,4,6
34,4,9
34,5,0
34,5,2
34,5,3
34,5,4
34,5,6
34,5,8
34,5,10
34,6,1
34,6,4
34,6,6
34,6,9
34,7,2
34,7,3
34,7,4
34,7,6
34,8,5
34,9,4
34,10,4
34,10,5
35,0,4
35,0,5
35,1,4
35,2,5
35,3,2
35,3,3
35,3,4
35,3,6
35,4,1
35,4,6
35,4,9
35,5,0
35,5,2
35,5,4
35,5,6
35,5,8
35,5,10
35,6,1
35,6,6
35,6,9
35,7,2
35,7,3
35,7,4
35,7,6
35,8,5
35,9,4
35,10,4
35,10,5
36,0,4
36,0,5
36,1,4
36,2,5
36,3,2
36,3,3
36,3,4
36,3,6
36,4,1
36,4,4
36,4,6
36,4,9
36,5,0
36,5,2
36,5,6
36,5,8
36,5,10
36,6,1
36,6,4
36,6,6
36,6,9
36,7,2
36,7,3
36,7,4
36,7,6
36,8,5
36,9,4
36,10,4
36,10,5
37,0,4
37,0,5
37,1,4
37,2,5
37,3,2
37,3,3
37,3,4
37,3,6
37,4,1
37,4,4
37,4,6
37,4,9
37,5,0
37,5,2
37,5,3
37,5,6
37,5,8
37,5,10
37,6,1
37,6,4
37,6,6
37,6,9
37,7,2
37,7,3
37,7,4
37,7,6
37,8,5
37,9,4
37,10,4
37,10,5
38,0,4
38,0,5
38,1,4
38,2,5
38,3,2
38,3,3
38,3,4
38,3,6
38,4,1
38,4,4
38,4,6
38,4,9
38,5,0
38,5,2
38,5,3
38,5,4
38,5,6
38,5,8
38,5,10
38,6,1
38,6,4
38,6,6
38,6,9
38,7,2
38,7,3
38,7,4
38,7,6
38,8,5
38,9,4
38,10,4
38,10,5
39,0,4
39,0,5
39,1,4
39,2,5
39,3,2
39,3,3
39,3,4
39,3,6
39,4,1
39,4,6
39,4,9
39,5,0
39,5,2
39,5,4
39,5,6
39,5,8
39,5,10
39,6,1
39,6,6
39,6,9
39,7,2
39,7,3
39,7,4
39,7,6
39,8,5
39,9,4
39,10,4
39,10,5
40,0,4
40,0,5
40,1,4
40,2,5
40,3,2
40,3,3
40,3,4
40,3,6
40,4,1
40,4,4
40,4,6
40,4,9
40,5,0
40,5,2
40,5,6
40,5,8
40,5,10
40,6,1
40,6,4
40,6,6
40,6,9
40,7,2
40,7,3
40,7,4
40,7,6
40,8,5
40,9,4
40,10,4
40,10,5
41,0,4
41,0,5
41,1,4
41,2,5
41,3,2
41,3,3
41,3,4
41,3,6
41,4,1
41,4,4
41,4,6
41,4,9
41,5,0
41,5,2
41,5,3
41,5,6
41,5,8
41,5,10
41,6,1
41,6,4
41,6,6
41,6,9
41,7,2
41,7,3
41,7,4
41,7,6
41,8,5
41,9,4
41,10,4
41,10,5
42,0,4
42,0,5
42,1,4
42,2,5
42,3,2
42,3,3
42,3,4
42,3,6
42,4,1
42,4,4
42,4,6
42,4,9
42,5,0
42,5,2
42,5,3
42,5,4
42,5,6
42,5,8
42,5,10
42,6,1
42,6,4
42,6,6
42,6,9
42,7,2
42,7,3
42,7,4
42,7,6
42,8,5
42,9,4
42,10,4
42,10,5
43,0,4
43,0,5
43,1,4
43,2,5
43,3,2
43,3,3
43,3,4
43,3,6
43,4,1
43,4,6
43,4,9
43,5,0
43,5,2
43,5,4
43,5,6
43,5,8
43,5,10
43,6,1
43,6,6
43,6,9
43,7,2
43,7,3
43,7,4
43,7,6
43,8,5
43,9,4
43,10,4
43,10,5
44,0,4
44,0,5
44,1,4
44,2,5
44,3,2
44,3,3
44,3,4
44,3,6
44,4,1
44,4,4
44,4,6
44,4,9
44,5,0
44,5,2
44,5,6
44,5,8
44,5,10
44,6,1
44,6,4
44,6,6
44,6,9
44,7,2
44,7,3
44,7,4
44,7,6
44,8,5
44,9,4
44,10,4
44,10,5
45,0,4
45,0,5
45,1,4
45,2,5
45,3,2
45,3,3
45,3,4
45,3,6
45,4,1
45,4,4
45,4,6
45,4,9
45,5,0
45,5,2
45,5,3
45,5,6
45,5,8
45,5,10
45,6,1
45,6,4
45,6,6
45,6,9
45,7,2
45,7,3
45,7,4
45,7,6
45,8,5
45,9,4
45,10,4
45,10,5
46,0,4
46,0,5
46,1,4
46,2,5
46,3,2
46,3,3
46,3,4
46,3,6
46,4,1
46,4,4
46,4,6
46,4,9
46,5,0
46,5,2
46,5,3
46,5,4
46,5,6
46,5,8
46,5,10
46,6,1
46,6,4
46,6,6
46,6,9
46,7,2
46,7,3
46,7,4
46,7,6
46,8,5
46,9,4
46,10,4
46,10,5
47,0,4
47,0,5
47,1,4
47,2,5
47,3,2
47,3,3
47,3,4
47,3,6
47,4,1
47,4,6
47,4,9
47,5,0
47,5,2
47,5,4
47,5,6
47,5,8
47,5,10
47,6,1
47,6,6
47,6,9
47,7,2
47,7,3
47,7,4
47,7,6
47,8,5
47,9,4
47,10,4
47,10,5
48,0,4
48,0,5
48,1,4
48,2,5
48,3,2
48,3,3
48,3,4
48,3,6
48,4,1
48,4,4
48,4,6
48,4,9
48,5,0
48,5,2
48,5,6
48,5,8
48,5,10
48,6,1
48,6,4
48,6,6
48,6,9
48,7,2
48,7,3
48,7,4
48,7,6
48,8,5
48,9,4
48,10,4
48,10,5
49,0,4
49,0,5
49,1,4
49,2,5
49,3,2
49,3,3
49,3,4
49,3,6
49,4,1
49,4,4
49,4,6
49,4,9
49,5,0
49,5,2
49,5,3
49,5,6
49,5,8
49,5,10
49,6,1
49,6,4
49,6,6
49,6,9
49,7,2
49,7,3
49,7,4
49,7,6
49,8,5
49,9,4
49,10,4
49,10,5
50,0,4
50,0,5
50,1,4
50,2,5
50,3,2
50,3,3
50,3,4
50,3,6
50,4,1
50,4,4
50,4,6
50,4,9
50,5,0
50,5,2
50,5,3
50,5,4
50,5,6
50,5,8
50,5,10
50,6,1
50,6,4
50,6,6
50,6,9
50,7,2
50,7,3
50,7,4
50,7,6
50,8,5
50,9,4
50,10,4
50,10,5
51,0,4
51,0,5
51,1,4
51,2,5
51,3,2
51,3,3
51,3,4
51,3,6
51,4,1
51,4,6
51,4,9
51,5,0
51,5,2
51,5,4
51,5,6
51,5,8
51,5,10
51,6,1
51,6,6
51,6,9
51,7,2
51,7,3
51,7,4
51,7,6
51,8,5
51,9,4
51,10,4
51,10,5
52,0,4
52,0,5
52,1,4
52,2,5
52,3,2
52,3,3
52,3,4
52,3,6
52,4,1
52,4,4
52,4,6
52,4,9
52,5,0
52,5,2
52,5,6
52,5,8
52,5,10
52,6,1
52,6,4
52,6,6
52,6,9
52,7,2
52,7,3
52,7,4
52,7,6
52,8,5
52,9,4
52,10,4
52,10,5
53,0,4
53,0,5
53,1,4
53,2,5
53,3,2
53,3,3
53,3,4
53,3,6
53,4,1
53,4,4
53,4,6
53,4,9
53,5,0
53,5,2
53,5,3
53,5,6
53,5,8
53,5,10
53,6,1
53,6,4
53,6,6
53,6,9
53,7,2
53,7,3
53,7,4
53,7,6
53,8,5
53,9,4
53,10,4
53,10,5
54,0,4
54,0,5
54,1,4
54,2,5
54,3,2
54,3,3
54,3,4
54,3,6
54,4,1
54,4,4
54,4,6
54,4,9
54,5,0
54,5,2
54,5,3
54,5,4
54,5,6
54,5,8
54,5,10
54,6,1
54,6,4
54,6,6
54,6,9
54,7,2
54,7,3
54,7,4
54,7,6
54,8,5
54,9,4
54,10,4
54,10,5
55,0,4
55,0,5
55,1,4
55,2,5
55,3,2
55,3,3
55,3,4
55,3,6
55,4,1
55,4,6
55,4,9
55,5,0
55,5,2
55,5,4
55,5,6
55,5,8
55,5,10
55,6,1
55,6,6
55,6,9
55,7,2
55,7,3
55,7,4
55,7,6
55,8,5
55,9,4
55,10,4
55,10,5
56,0,4
56,0,5
56,1,4
56,2,5
56,3,2
56,3,3
56,3,4
56,3,6
56,4,1
56,4,4
56,4,6
56,4,9
56,5,0
56,5,2
56,5,6
56,5,8
56,5,10
56,6,1
56,6,4
56,6,6
56,6,9
56,7,2
56,7,3
56,7,4
56,7,6
56,8,5
56,9,4
56,10,4
56,10,5
57,0,4
57,0,5
57,1,4
57,2,5
57,3,2
57,3,3
57,3,4
57,3,6
57,4,1
57,4,4
57,4,6
57,4,9
57,5,0
57,5,2
57,5,3
57,5,6
57,5,8
57,5,10
57,6,1
57,6,4
57,6,6
57,6,9
57,7,2
57,7,3
57,7,4
57,7,6
57,8,5
57,9,4
57,10,4
57,10,5
58,0,4
58,0,5
58,1,4
58,2,5
58,3,2
58,3,3
58,3,4
58,3,6
58,4,1
58,4,4
58,4,6
58,4,9
58,5,0
58,5,2
58,5,3
58,5,4
58,5,6
58,5,8
58,5,10
58,6,1
58,6,4
58,6,6
58,6,9
58,7,2
58,7,3
58,7,4
58,7,6
58,8,5
58,9,4
58,10,4
58,10,5
59,0,4
59,0,5
59,1,4
59,2,5
59,3,2
59,3,3
59,3,4
59,3,6
59,4,1
59,4,6
59,4,9
59,5,0
59,5,2
59,5,4
59,5,6
59,5,8
59,5,10
59,6,1
59,6,6
59,6,9
59,7,2
59,7,3
59,7,4
59,7,6
59,8,5
59,9,4
59,10,4
59,10,5
60,0,4
60,0,5
60,1,4
60,2,5
60,3,2
60,3,3
60,3,4
60,3,6
60,4,1
60,4,4
60,4,6
60,4,9
60,5,0
60,5,2
60,5,6
60,5,8
60,5,10
60,6,1
60,6,4
60,6,6
60,6,9
60,7,2
60,7,3
60,7,4
60,7,6
60,8,5
60,9,4
60,10,4
60,10,5
61,0,4
61,0,5
61,1,4
61,2,5
61,3,2
61,3,3
61,3,4
61,3,6
61,4,1
61,4,4
61,4,6
61,4,9
61,5,0
61,5,2
61,5,3
61,5,6
61,5,8
61,5,10
61,6,1
61,6,4
61,6,6
61,6,9
61,7,2
61,7,3
61,7,4
61,7,6
61,8,5
61,9,4
61,10,4
61,10,5
62,0,4
62,0,5
62,1,4
62,2,5
62,3,2
62,3,3
62,3,4
62,3,6
62,4,1
62,4,4
62,4,6
62,4,9
62,5,0
62,5,2
62,5,3
62,5,4
62,5,6
62,5,8
62,5,10
62,6,1
62,6,4
62,6,6
62,6,9
62,7,2
62,7,3
62,7,4
62,7,6
62,8,5
62,9,4
62,10,4
62,10,5
63,0,4
63,0,5
63,1,4
63,2,5
63,3,2
63,3,3
63,3,4
63,3,6
63,4,1
63,4,6
63,4,9
63,5,0
63,5,2
63,5,4
63,5,6
63,5,8
63,5,10
63,6,1
63,6,6
63,6,9
63,7,2
63,7,3
63,7,4
63,7,6
63,8,5
63,9,4
63,10,4
63,10,5
64,0,4
64,0,5
64,1,4
64,2,5
64,3,2
64,3,3
64,3,4
64,3,6
64,4,1
64,4,4
64,4,6
64,4,9
64,5,0
64,5,2
64,5,6
64,5,8
64,5,10
64,6,1
64,6,4
64,6,6
64,6,9
64,7,2
64,7,3
64,7,4
64,7,6
64,8,5
64,9,4
64,10,4
64,10,5
65,0,4
65,0,5
65,1,4
65,2,5
65,3,2
65,3,3
65,3,4
65,3,6
65,4,1
65,4,4
65,4,6
65,4,9
65,5,0
65,5,2
65,5,3
65,5,6
65,5,8
65,5,10
65,6,1
65,6,4
65,6,6
65,6,9
65,7,2
65,7,3
65,7,4
65,7,6
65,8,5
65,9,4
65,10,4
65,10,5
66,0,4
66,0,5
66,1,4
66,2,5
66,3,2
66,3,3
66,3,4
66,3,6
66,4,1
66,4,4
66,4,6
66,4,9
66,5,0
66,5,2
66,5,3
66,5,4
66,5,6
66,5,8
66,5,10
66,6,1
66,6,4
66,6,6
66,6,9
66,7,2
66,7,3
66,7,4
66,7,6
66,8,5
66,9,4
66,10,4
66,10,5
67,0,4
67,0,5
67,1,4
67,2,5
67,3,2
67,3,3
67,3,4
67,3,6
67,4,1
67,4,6
67,4,9
67,5,0
67,5,2
67,5,4
67,5,6
67,5,8
67,5,10
67,6,1
67,6,6
67,6,9
67,7,2
67,7,3
67,7,4
67,7,6
67,8,5
67,9,4
67,10,4
67,10,5
68,0,4
68,0,5
68,1,4
68,2,5
68,3,2
68,3,3
68,3,4
68,3,6
68,4,1
68,4,4
68,4,6
68,4,9
68,5,0
68,5,2
68,5,6
68,5,8
68,5,10
68,6,1
68,6,4
68,6,6
68,6,9
68,7,2
68,7,3
68,7,4
68,7,6
68,8,5
68,9,4
68,10,4
68,10,5
69,0,4
69,0,5
69,1,4
69,2,5
69,3,2
69,3,3
69,3,4
69,3,6
69,4,1
69,4,4
69,4,6
69,4,9
69,5,0
69,5,2
69,5,3
69,5,6
69,5,8
69,5,10
69,6,1
69,6,4
69,6,6
69,6,9
69,7,2
69,7,3
69,7,4
69,7,6
69,8,5
69,9,4
69,10,4
69,10,5
70,0,4
70,0,5
70,1,4
70,2,5
70,3,2
70,3,3
70,3,4
70,3,6
70,4,1
70,4,4
70,4,6
70,4,9
70,5,0
70,5,2
70,5,3
70,5,4
70,5,6
70,5,8
70,5,10
70,6,1
70,6,4
70,6,6
70,6,9
70,7,2
70,7,3
70,7,4
70,7,6
70,8,5
70,9,4
70,10,4
70,10,5
71,0,4
71,0,5
71,1,4
71,2,5
71,3,2
71,3,3
71,3,4
71,3,6
71,4,1
71,4,6
71,4,9
71,5,0
71,5,2
71,5,4
71,5,6
71,5,8
71,5,10
71,6,1
71,6,6
71,6,9
71,7,2
71,7,3
71,7,4
71,7,6
71,8,5
71,9,4
71,10,4
71,10,5
72,0,4
72,0,5
72,1,4
72,2,5
72,3,2
72,3,3
72,3,4
72,3,6
72,4,1
72,4,4
72,4,6
72,4,9
72,5,0
72,5,2
72,5,6
72,5,8
72,5,10
72,6,1
72,6,4
72,6,6
72,6,9
72,7,2
72,7,3
72,7,4
72,7,6
72,8,5
72,9,4
72,10,4
72,10,5
73,0,4
73,0,5
73,1,4
73,2,5
73,3,2
73,3,3
73,3,4
73,3,6
73,4,1
73,4,4
73,4,6
73,4,9
73,5,0
73,5,2
73,5,3
73,5,6
73,5,8
73,5,10
73,6,1
73,6,4
73,6,6
73,6,9
73,7,2
73,7,3
73,7,4
73,7,6
73,8,5
73,9,4
73,10,4
73,10,5
74,0,4
74,0,5
74,1,4
74,2,5
74,3,2
74,3,3
74,3,4
74,3,6
74,4,1
74,4,4
74,4,6
74,4,9
74,5,0
74,5,2
74,5,3
74,5,4
74,5,6
74,5,8
74,5,10
74,6,1
74,6,4
74,6,6
74,6,9
74,7,2
74,7,3
74,7,4
74,7,6
74,8,5
74,9,4
74,10,4
74,10,5
75,0,4
75,0,5
75,1,4
75,2,5
75,3,2
75,3,3
75,3,4
75,3,6
75,4,1
75,4,6
75,4,9
75,5,0
75,5,2
75,5,4
75,5,6
75,5,8
75,5,10
75,6,1
75,6,6
75,6,9
75,7,2
75,7,3
75,7,4
75,7,6
75,8,5
75,9,4
75,10,4
75,10,5
76,0,4
76,0,5
76,1,4
76,2,5
76,3,2
76,3,3
76,3,4
76,3,6
76,4,1
76,4,4
76,4,6
76,4,9
76,5,0
76,5,2
76,5,6
76,5,8
76,5,10
76,6,1
76,6,4
76,6,6
76,6,9
76,7,2
76,7,3
76,7,4
76,7,6
76,8,5
76,9,4
76,10,4
76,10,5
77,0,4
77,0,5
77,1,4
77,2,5
77,3,2
77,3,3
77,3,4
77,3,6
77,4,1
77,4,4
77,4,6
77,4,9
77,5,0
77,5,2
77,5,3
77,5,6
77,5,8
77,5,10
77,6,1
77,6,4
77,6,6
77,6,9
77,7,2
77,7,3
77,7,4
77,7,6
77,8,5
77,9,4
77,10,4
77,10,5
78,0,4
78,0,5
78,1,4
78,2,5
78,3,2
78,3,3
78,3,4
78,3,6
78,4,1
78,4,4
78,4,6
78,4,9
78,5,0
78,5,2
78,5,3
78,5,4
78,5,6
78,5,8
78,5,10
78,6,1
78,6,4
78,6,6
78,6,9
78,7,2
78,7,3
78,7,4
78,7,6
78,8,5
78,9,4
78,10,4
78,10,5
79,0,4
79,0,5
79,1,4
79,2,5
79,3,2
79,3,3
79,3,4
79,3,6
79,4,1
79,4,6
79,4,9
79,5,0
79,5,2
79,5,4
79,5,6
79,5,8
79,5,10
79,6,1
79,6,6
79,6,9
79,7,2
79,7,3
79,7,4
79,7,6
79,8,5
79,9,4
79,10,4
79,10,5
